id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo
4394,12753,2025-01-26,7349.74,,El estado del siniestro se encuentra vacio
4395,10215,2025-03-29,8490.51,,El estado del siniestro se encuentra vacio
4396,23780,2025-12-12,,ABIERTO,No cuenta con un monto de siniestro
4397,15752,2025-04-12,10805.1,,El estado del siniestro se encuentra vacio
4401,11595,2025-09-03,,CERRADO,No cuenta con un monto de siniestro
4406,25582,2026-01-01,14505.76,,El estado del siniestro se encuentra vacio
4408,21903,2025-12-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4409,8082,2025-06-07,-12646.94,,El estado del siniestro se encuentra vacio
4411,19896,2025-12-25,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4416,7323,2025-12-31,,CERRADO,No cuenta con un monto de siniestro
4417,3083,2025-06-30,3389.56,,El estado del siniestro se encuentra vacio
4418,12601,2025-07-16,188.77,,El estado del siniestro se encuentra vacio
4423,20516,2025-09-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4425,16601,2025-12-25,3176.43,,El estado del siniestro se encuentra vacio
4427,19966,2025-01-07,,RECHAZADO,No cuenta con un monto de siniestro
4428,23407,2025-09-09,6736.28,,El estado del siniestro se encuentra vacio
4430,13574,2025-07-30,,RECHAZADO,No cuenta con un monto de siniestro
4432,19313,2025-04-13,,CERRADO,No cuenta con un monto de siniestro
4433,1044,2026-02-22,770.81,,El estado del siniestro se encuentra vacio
4434,14108,2025-10-17,4006.14,,El estado del siniestro se encuentra vacio
4435,9358,2025-04-26,,RECHAZADO,No cuenta con un monto de siniestro
4436,7863,2025-05-29,7145.83,,El estado del siniestro se encuentra vacio
4441,22667,2025-09-29,2315.32,,El estado del siniestro se encuentra vacio
4442,15701,2025-12-25,1926.98,,El estado del siniestro se encuentra vacio
4444,1176,2026-02-02,,CERRADO,No cuenta con un monto de siniestro
4448,11156,2025-08-06,4367.45,,El estado del siniestro se encuentra vacio
4453,15000,2025-10-19,1424.11,,El estado del siniestro se encuentra vacio
4459,2861,2025-03-19,13227.44,,El estado del siniestro se encuentra vacio
4460,5984,2025-11-30,,CERRADO,No cuenta con un monto de siniestro
4463,6612,2025-10-03,14421.4,,El estado del siniestro se encuentra vacio
4464,10527,2025-06-28,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4465,6580,2025-04-23,5471.71,,El estado del siniestro se encuentra vacio
4467,6052,2025-11-05,8873.95,,El estado del siniestro se encuentra vacio
4469,13487,2026-05-02,12767.08,,El estado del siniestro se encuentra vacio
4470,11277,2026-01-17,8693.71,,El estado del siniestro se encuentra vacio
4473,9227,2025-09-09,1585.15,,El estado del siniestro se encuentra vacio
4480,15144,2025-06-07,4008.01,,El estado del siniestro se encuentra vacio
4482,8080,2025-05-02,10298.79,,El estado del siniestro se encuentra vacio
4486,17879,2025-06-18,7142.66,,El estado del siniestro se encuentra vacio
4487,17751,2025-09-06,,CERRADO,No cuenta con un monto de siniestro
4488,17432,2025-12-14,6045.18,,El estado del siniestro se encuentra vacio
4490,14892,2025-08-17,,CERRADO,No cuenta con un monto de siniestro
4491,3845,2025-04-21,13337.06,,El estado del siniestro se encuentra vacio
4494,14612,2025-02-16,1756.64,,El estado del siniestro se encuentra vacio
4496,5574,2025-04-19,7123.41,,El estado del siniestro se encuentra vacio
4498,16975,2025-06-25,3166.6,,El estado del siniestro se encuentra vacio
4500,22220,2025-08-31,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4501,21736,2025-08-23,12466.51,,El estado del siniestro se encuentra vacio
4503,20163,2025-02-21,6793.57,,El estado del siniestro se encuentra vacio
4504,17235,2025-07-02,,CERRADO,No cuenta con un monto de siniestro
4506,9179,2026-02-11,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4514,22198,2025-10-30,1454.97,,El estado del siniestro se encuentra vacio
4515,8925,2025-08-24,,ABIERTO,No cuenta con un monto de siniestro
4516,21581,2025-01-01,13247.47,,El estado del siniestro se encuentra vacio
4518,16114,2025-01-18,,ABIERTO,No cuenta con un monto de siniestro
4522,4758,2025-11-09,-1173.6,,El estado del siniestro se encuentra vacio
4524,17879,2025-06-18,7142.66,,El estado del siniestro se encuentra vacio
4525,17658,2025-06-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4527,20455,2026-01-15,,ABIERTO,No cuenta con un monto de siniestro
4530,23938,2025-12-15,,CERRADO,No cuenta con un monto de siniestro
4531,18194,2025-12-30,2757.05,,El estado del siniestro se encuentra vacio
4532,10760,2025-03-09,14910.95,,El estado del siniestro se encuentra vacio
4533,6007,2025-10-15,,ABIERTO,No cuenta con un monto de siniestro
4536,3145,2025-08-11,2935.1,,El estado del siniestro se encuentra vacio
4541,8316,2025-10-09,,CERRADO,No cuenta con un monto de siniestro
4542,19676,2025-06-03,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4545,11966,2025-12-22,9243.01,,El estado del siniestro se encuentra vacio
4551,23121,2026-08-02,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4552,18789,2025-04-27,,ABIERTO,No cuenta con un monto de siniestro
4553,16274,2026-02-05,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4555,18230,2025-08-04,3242.03,,El estado del siniestro se encuentra vacio
4556,5828,2025-10-16,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4558,16785,2025-04-14,,ABIERTO,No cuenta con un monto de siniestro
4559,17498,2025-08-25,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4560,22453,2025-10-26,14097.2,,El estado del siniestro se encuentra vacio
4561,21219,2025-03-07,4325.25,,El estado del siniestro se encuentra vacio
4563,10537,2025-06-29,,ABIERTO,No cuenta con un monto de siniestro
4564,17977,2025-02-27,1926.12,,El estado del siniestro se encuentra vacio
4565,3284,2026-02-11,1771.01,,El estado del siniestro se encuentra vacio
4574,22481,2025-03-30,,CERRADO,No cuenta con un monto de siniestro
4576,15660,2025-08-31,12039.64,,El estado del siniestro se encuentra vacio
4578,18230,2025-08-04,3242.03,,El estado del siniestro se encuentra vacio
4579,9596,2025-07-24,-6745.26,,El estado del siniestro se encuentra vacio
4581,13062,2025-08-16,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4583,11461,2025-04-12,6798.23,,El estado del siniestro se encuentra vacio
4586,13535,2026-01-21,,CERRADO,No cuenta con un monto de siniestro
4594,5951,2026-01-19,,ABIERTO,No cuenta con un monto de siniestro
4595,19811,2025-09-01,,ABIERTO,No cuenta con un monto de siniestro
4596,9774,2025-05-10,,RECHAZADO,No cuenta con un monto de siniestro
4597,25535,2025-04-22,,CERRADO,No cuenta con un monto de siniestro
4598,6093,2025-01-29,,RECHAZADO,No cuenta con un monto de siniestro
4601,8973,2025-09-17,169.84,,El estado del siniestro se encuentra vacio
4602,14699,2025-05-16,,CERRADO,No cuenta con un monto de siniestro
4603,21903,2025-12-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4604,21752,2026-02-24,,CERRADO,No cuenta con un monto de siniestro
4606,17248,2025-02-07,11834.59,,El estado del siniestro se encuentra vacio
4610,10983,2025-01-19,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4611,22410,2025-02-21,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4614,17643,2025-02-10,,CERRADO,No cuenta con un monto de siniestro
4615,3466,2025-12-12,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4616,12223,2025-09-19,5806.47,,El estado del siniestro se encuentra vacio
4618,10239,2025-10-26,,ABIERTO,No cuenta con un monto de siniestro
4619,18897,2025-12-29,354.26,,El estado del siniestro se encuentra vacio
