id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
5585,2025-07-08,2893,37,14,11,362.75,40.69,
5588,2025-04-07,700,41,1,8,,,
5589,,600,68,12,1,374.72,49.77,64146.61
5590,2025-09-26,340,64,5,12,1674.82,364.31,
5592,2025-07-06,985,74,1,6,1009.21,,
5593,,15,32,1,6,1903.91,126.89,51832.2
5595,2025-09-22,1935,39,3,4,,122.47,63958.23
5597,2025-01-03,1915,16,13,9,1319.87,,62019.54
5598,2025-02-25,2086,4,4,6,,115.82,227247.21
5599,,624,15,10,1,1777.96,120.0,116904.39
5602,2025-06-25,713,39,15,3,943.2,146.38,
5605,2025-11-23,2468,54,3,6,959.66,,191812.49
5606,2025-07-12,1708,57,5,7,,205.28,237383.6
5608,2025-05-28,106,9,15,5,1783.28,267.08,
5609,2025-10-09,405,69,15,2,,155.83,56058.54
5611,2025-04-07,2402,74,13,2,1430.08,,37973.97
5613,2025-05-27,518,40,8,10,1729.5,321.5,
5615,,1683,57,9,3,0.0,,44374.53
5616,2025-11-29,2257,54,1,2,1015.08,161.77,
5619,2025-07-02,2624,59,7,10,838.56,,154466.88
5620,2026-02-01,63,72,5,4,1510.11,,160714.25
5621,2025-02-24,2542,23,13,2,1442.37,193.18,
5622,2025-01-22,1499,28,1,5,,178.28,45218.89
5626,,705,6,6,11,1554.15,138.29,175881.0
5628,,2403,3,11,11,1089.85,269.38,130595.71
5630,2025-07-22,2887,24,9,9,1986.52,,157056.6
5631,2025-02-07,1023,63,5,3,1969.96,319.86,
5632,2025-10-23,2802,13,5,1,,,
5635,2025-11-16,771,28,15,6,1499.79,,54030.51
5636,2025-12-16,2938,70,11,7,,32.78,11089.8
5638,2025-02-05,1933,51,12,12,99.9,,6993.56
5640,2025-03-11,1446,30,2,3,178.52,,6071.79
5641,2025-10-28,250,40,6,5,1805.85,382.6,
5643,2025-01-12,3687,22,1,7,805.86,,159810.97
5645,2026-01-04,38,4,15,2,963.91,72.32,
5647,2025-10-03,429,76,1,10,528.61,,84229.62
5650,2025-01-24,2307,38,14,11,62.7,,8575.29
5652,,1666,17,10,5,,151.9,324904.75
5653,2025-11-11,537,37,7,5,,232.43,74450.69
5655,2025-12-22,2315,10,5,9,807.11,,21124.08
5656,2025-10-26,1642,53,11,11,1390.84,141.53,
5657,,1201,61,1,3,1054.65,150.22,88499.06
5658,2025-11-18,718,32,9,2,,,104948.63
5659,,2500,5,10,11,505.98,60.41,45659.25
5661,2025-01-02,2177,2,6,7,1075.21,258.17,
5666,2025-08-21,2203,16,15,8,889.73,89.54,
5668,2025-10-07,3564,78,7,6,,225.56,48123.85
5669,2025-10-01,1365,48,11,11,1139.59,,194848.89
5671,2025-05-07,421,32,1,10,597.73,,55550.99
5675,2025-07-11,1445,26,10,7,1628.23,,231566.54
5676,2025-11-29,1796,5,1,3,1978.32,176.11,
5678,2025-05-11,2105,62,11,7,240.3,48.16,
5680,,2720,75,14,2,373.71,81.24,65210.56
5681,2025-04-28,1375,77,1,6,1725.81,,
5684,2026-01-06,479,26,11,7,1674.92,183.12,
5689,2025-09-08,413,23,10,9,,,
5691,2025-09-08,1833,40,6,8,,173.85,
5693,2025-04-19,414,7,6,7,1935.22,255.75,
5694,2025-10-16,2896,21,1,11,669.48,,57062.48
5695,2025-07-28,2826,28,3,3,1107.05,228.24,
5697,,2415,79,9,3,1253.22,,243143.0
5698,2025-03-12,1838,34,9,11,1370.25,,58632.4
5699,2025-07-28,2433,56,9,4,,49.39,29859.68
5701,2026-01-29,1439,23,9,1,253.31,53.28,
5703,2025-05-14,2498,75,7,7,,354.24,217380.45
5704,,2260,30,10,1,,64.41,89218.57
5708,,1011,23,5,4,,143.96,245315.17
5710,,746,19,7,6,1791.91,407.33,
5716,2025-03-21,2887,59,5,11,1014.58,,164913.11
5717,2025-04-15,2155,31,4,4,1164.06,160.84,
5718,2025-06-01,125,74,1,3,,,
5719,2025-01-12,2580,8,2,5,,77.04,59788.84
5722,2025-07-12,891,55,5,4,683.34,,65472.66
5724,2025-06-19,2112,35,12,3,,,
5725,,1631,36,14,7,1730.23,168.38,307547.51
5730,2025-05-08,2761,8,1,9,1563.88,356.96,
5732,2025-03-04,1938,2,6,11,,284.32,246001.53
5734,2025-10-15,2784,66,8,5,340.39,,23247.91
5735,2025-12-10,1982,46,1,9,275.47,35.77,
5737,,290,9,13,7,1365.5,,217197.41
5742,2026-02-01,113,23,5,4,626.56,35.29,
5747,2025-09-29,2245,57,1,4,1759.08,387.22,
5748,2025-01-24,996,26,13,2,,96.69,
5750,,2038,64,7,6,1104.34,56.86,67505.71
5752,2025-03-30,823,25,14,10,1402.88,91.84,
5754,2025-10-11,1617,69,11,3,,237.57,242557.51
5755,2025-11-07,1890,25,15,7,577.03,84.37,
5756,2025-07-02,2295,16,1,9,1997.65,242.32,
5759,2026-02-02,2394,33,9,12,,309.87,105778.99
5760,,2920,27,1,5,,9.74,4570.57
5761,2025-01-16,594,77,5,6,1010.44,,131897.94
5763,2025-08-13,464,80,12,8,573.93,,78312.12
5765,,556,53,4,8,1753.71,260.81,121758.86
5768,2025-04-09,608,71,8,8,66.15,12.41,
5770,2025-03-07,1338,53,3,7,,112.87,119033.63
5772,2025-05-01,1432,78,4,3,,237.24,
5775,2025-05-21,2204,68,6,8,,127.15,71655.48
5776,,2819,34,2,5,957.18,199.55,73554.2
5777,,469,59,6,2,,86.91,71925.66
5778,2025-06-18,2411,12,11,8,1026.65,110.23,
5779,,481,31,4,7,265.45,46.42,38092.74
5780,2025-07-16,1378,60,1,4,411.98,,14996.28
5781,2025-07-30,2450,17,13,9,,26.39,5454.27
5782,2025-07-11,930,44,15,4,,82.46,
5786,2025-04-20,340,48,4,11,,314.6,82123.36
5787,2026-02-05,1178,68,15,11,1721.3,,289382.41
5789,,1552,17,9,8,951.29,68.76,131305.99
5791,,1010,73,6,12,,309.35,236528.05
5794,2025-09-19,626,16,6,2,1585.67,,
5796,2025-12-09,726,39,9,11,1174.98,167.97,
5797,2025-07-15,2338,69,5,12,1297.39,,243414.26
5798,2025-08-31,1528,70,9,6,752.42,,135594.91
5799,2025-12-02,1151,18,10,10,1634.64,,176034.16
5801,2026-02-19,526,11,3,3,,,
5802,2025-06-11,1413,1,9,7,,,47397.44
5804,2025-02-13,1234,77,9,5,375.85,,43752.44
5805,2025-09-17,849,35,13,8,488.21,108.99,
5806,2025-08-14,1134,8,14,3,1319.22,,194354.99
5807,2025-10-05,1548,65,13,12,1411.12,,92289.42
5809,2025-01-11,878,54,9,2,620.39,,42467.38
5812,2025-03-13,451,41,8,2,,63.65,103525.55
5814,2025-12-31,2787,20,12,4,1796.86,,260459.48
5816,,2688,63,12,5,636.29,100.0,59544.09
5818,2025-04-27,1580,19,6,4,,137.18,91507.68
5819,2025-10-08,1324,76,10,2,850.5,,141270.33
5821,2025-02-24,1023,35,9,4,,53.55,
5823,2025-04-27,478,40,1,9,309.76,67.22,
5825,2025-02-15,581,22,6,2,,13.93,14284.53
5827,2025-11-13,224,56,8,9,,,40935.49
5829,2025-04-20,1021,67,12,10,1827.47,,112983.27
5832,2025-07-27,539,58,11,12,,,132136.21
5834,2025-10-12,1150,32,15,6,50.92,,
5836,2025-05-28,2280,29,14,11,,113.21,71313.05
5837,2025-08-21,2348,37,13,7,1034.31,169.92,
5838,,2507,76,6,3,621.99,31.87,26144.44
5840,2025-07-10,883,64,6,9,,58.55,47150.22
5842,2025-08-02,968,28,11,10,507.15,121.4,
5843,2025-08-23,2695,40,2,1,,,189381.05
5851,2025-03-09,2568,63,13,12,-628.36,,96797.91
5853,2025-11-26,455,25,13,11,1222.69,,59674.94
5855,2025-06-28,1416,39,1,6,,122.92,74340.31
5856,,812,12,7,1,1442.31,316.63,
5857,,1908,18,10,6,1492.8,214.96,
5861,2025-11-16,2035,66,10,11,813.24,,
5864,2025-09-28,1948,65,15,7,1415.61,77.83,
5865,2025-08-15,636,7,7,12,,77.63,
5867,,2801,29,4,8,960.25,151.86,
5868,2025-02-03,66,35,15,12,470.27,,20840.91
5870,2025-08-08,1038,23,11,10,0.0,248.0,
5871,2025-03-28,2366,3,1,10,161.2,11.48,
5872,2025-04-14,2672,73,5,12,551.3,80.25,
5878,2025-12-01,2865,22,1,10,568.7,69.94,
5880,,1371,48,6,9,1703.1,285.74,184151.13
5882,2025-05-10,1823,74,1,8,-181.44,,15590.08
5884,2026-02-01,1514,60,1,3,478.98,,45232.81
5885,2026-01-28,2075,77,2,7,1725.75,,231088.61
5886,,1462,54,8,4,1822.58,197.4,94822.0
5887,2025-04-05,2769,35,9,9,,66.59,83294.9
5892,2025-06-27,965,56,5,3,1459.72,,80937.53
5895,,189,69,3,11,435.47,54.22,81242.73
5897,2025-04-09,2181,57,11,6,,222.48,65393.15
5898,2025-11-24,629,13,10,8,1947.21,,312247.94
5899,2025-02-04,2525,49,5,5,,62.37,72935.92
5901,2025-12-11,346,54,15,10,799.36,,133955.26
5902,2025-12-28,344,64,3,4,795.83,,
5903,2025-04-07,1636,68,15,2,573.03,60.33,
5910,2026-01-25,567,29,4,1,888.34,,
5915,2025-11-09,55,68,9,10,1974.64,,96623.22
5916,2025-08-06,2000,13,15,1,,60.3,42782.29
5917,2025-10-19,498,100,8,11,518.34,54.42,
5918,2025-01-14,3720,37,7,8,178.4,26.89,
5920,2025-04-23,712,32,14,7,,273.1,70926.4
5921,2025-07-25,1854,67,9,7,436.25,,17818.81
5922,2025-08-17,2547,2,3,1,,387.98,152401.66
5924,2025-08-23,462,62,5,12,677.67,66.86,
5927,2025-09-08,770,30,10,2,,62.13,26573.6
5928,2025-04-05,2874,48,3,10,340.0,,59664.22
5929,2025-08-21,1236,20,6,6,1169.09,,
5930,2025-06-10,2595,31,5,12,297.02,,40850.75
5931,2025-05-12,293,30,13,12,891.53,,27601.4
5932,2025-03-02,1174,41,5,9,,29.14,
5933,2025-11-09,216,70,15,8,1719.24,,
5935,2025-09-16,2056,27,12,10,482.97,,
5936,2025-05-25,976,49,10,8,427.06,65.46,
5937,2025-07-02,1887,59,4,5,231.98,,21307.98
5939,2026-01-04,2281,1,5,2,,163.74,
5942,2025-08-10,2150,61,11,6,715.67,,75269.06
5943,2025-05-30,692,34,2,7,427.34,76.9,
5944,2025-02-20,2261,14,4,11,105.36,,
5945,2025-10-01,2804,27,10,8,537.21,60.47,
5946,2025-11-01,2322,52,6,1,,52.23,
5947,2025-10-05,3760,65,5,4,,,45370.72
5949,2025-02-28,156,48,14,10,,34.84,62543.52
5950,,2349,43,4,10,-1153.26,156.62,223674.5
5953,,1183,79,10,9,1642.59,,
5954,2025-10-31,2893,77,7,9,,13.02,2724.29
5957,2025-09-22,378,78,14,5,,106.14,
5959,2025-07-21,2479,23,4,10,,,280208.19
5960,2025-07-19,971,18,9,1,1509.91,325.45,
5961,2025-06-23,353,58,7,7,528.53,,65739.62
5963,2025-10-09,1334,42,7,2,,,
5967,2025-11-06,607,55,3,3,1640.14,,64164.83
5969,2025-10-31,1773,70,14,10,136.86,29.35,
5972,2025-01-06,1161,44,6,2,,85.29,110588.98
5973,2025-10-15,551,51,9,10,,176.3,271163.73
5975,2025-01-22,1973,40,10,6,1683.47,,250549.39
5980,2025-06-21,1498,69,13,7,,,25967.44
5981,2025-11-11,1773,26,12,10,147.4,,14291.24
5982,2025-10-03,317,42,6,2,1598.8,,
5985,,2236,44,8,9,,307.22,192846.79
5986,2025-06-08,1573,29,10,9,1745.95,,136648.07
5987,2026-01-19,1578,15,9,2,849.57,149.69,
5990,2025-02-04,1058,74,5,10,1494.13,187.64,
5991,2025-07-15,2642,68,15,4,,134.22,
5993,2025-08-04,807,34,5,8,1984.76,,288022.32
5994,2025-09-26,2121,20,10,9,,282.09,104792.19
5996,2025-08-22,479,17,5,11,,97.88,202530.12
5998,,1419,21,5,10,1232.55,221.47,
6000,,923,62,4,9,57.48,,7113.31
6001,2025-07-19,984,40,7,11,1508.29,,170849.24
6002,2025-09-23,723,76,2,8,1639.24,405.05,
6004,2026-02-17,2673,4,11,4,1088.24,,27832.44
6005,2025-10-30,672,69,6,4,,,
6007,2025-11-09,2973,4,13,6,1227.75,,177856.22
6009,2026-01-18,598,29,13,12,,369.97,299423.41
6010,2026-02-15,1942,50,11,4,,,9338.14
6011,2026-02-07,826,15,7,10,,,298845.24
6015,2025-07-17,832,7,12,10,514.25,,
6020,,754,37,7,10,1456.72,315.62,112655.21
6023,2026-02-07,163,22,3,1,1261.72,,69816.51
6025,,1321,39,4,11,764.73,152.79,27484.7
6029,2025-07-08,2758,118,14,11,961.1,115.12,
6030,2025-01-01,1042,25,2,5,,,52901.38
6032,2025-04-08,1989,60,5,3,,,117593.08
6034,2025-04-15,2651,53,11,11,471.29,47.9,
6035,,1306,37,2,6,226.29,53.04,
6037,2025-03-17,2222,57,13,8,1834.03,,312520.5
6039,,298,66,5,10,,69.24,
6040,,2535,43,12,5,1909.49,190.48,90940.11
6041,,1356,69,3,11,-821.1,83.27,150580.51
6042,,466,26,3,8,1282.73,102.19,67452.38
6043,2025-10-02,1097,24,15,5,1091.84,,
6044,2025-01-22,1283,23,4,9,,176.85,87006.51
6046,2026-01-29,2181,6,11,8,1185.44,91.66,
6047,,2751,17,15,11,1880.92,110.74,101536.4
6049,2025-10-25,447,74,15,10,,,50542.14
6050,2025-07-02,1699,12,8,1,1325.64,,237812.66
6052,2025-07-30,662,69,13,11,1131.9,77.63,
6058,2025-09-10,2888,5,1,11,,,79349.69
6059,2026-01-06,2341,25,10,2,386.02,,
6061,2025-03-20,434,51,10,10,1544.77,,242678.97
6062,2025-05-12,2019,4,10,4,1123.06,,
6065,2025-07-23,2058,39,2,1,476.67,,57750.01
6066,2025-01-16,660,58,6,3,,67.41,90366.24
6067,,122,48,11,11,993.19,88.17,
6069,2025-06-03,2210,80,2,8,,,347731.7
6070,2025-06-11,2757,53,5,1,163.07,34.55,
6071,2025-10-25,2931,60,13,7,224.42,,16668.99
6075,,1762,20,7,10,,,
6076,2025-07-15,1574,19,5,12,222.68,,40421.78
6078,2025-05-13,1897,55,4,12,634.17,,113757.85
6082,2025-04-16,633,35,5,3,1710.72,,
6084,2025-12-06,606,11,4,6,,,102379.55
6088,2026-01-20,297,14,7,9,,82.0,16851.14
6090,2026-01-30,743,12,15,12,1242.06,,132444.25
6095,,2666,7,14,2,,360.13,221002.68
6097,2026-02-02,1957,45,3,5,1640.51,,46738.94
6098,,1426,58,10,2,1598.13,362.8,75332.58
6099,2025-06-20,1152,39,3,10,,73.59,103352.42
6104,2025-11-10,716,49,11,1,1936.56,282.9,
6106,2026-01-06,2678,25,13,1,,2355.31,328144.02
6107,2025-05-08,3626,47,4,6,,167.77,57116.32
6110,,133,69,15,9,264.32,,
6111,,2052,50,3,3,,80.61,90006.51
6113,2025-09-21,2605,30,4,12,1988.07,,
6116,2025-07-06,1371,33,11,9,207.81,33.65,
6118,2025-03-14,1173,30,11,5,1699.07,,204314.37
6120,2025-04-15,1255,100,15,5,1760.92,232.1,
6121,2025-04-10,2939,4,4,12,,89.78,60519.18
6123,2025-09-15,2964,47,7,1,,,260973.31
6125,2025-06-28,1831,35,4,4,292.15,57.64,
6126,,492,3,8,1,1702.48,189.15,261905.67
6128,2025-01-14,2613,49,6,6,,14.73,29222.29
6130,,412,19,4,11,532.15,,
6136,2025-11-13,311,63,2,2,92.37,,
6140,2025-02-08,795,36,6,6,959.01,,96401.97
6144,,984,7,10,4,510.92,,18945.89
6146,2025-04-14,1175,34,12,12,520.75,,
6147,2025-06-11,127,77,13,2,,146.75,73359.95
6149,,2616,72,3,12,840.03,208.06,151171.03
6150,2026-02-19,158,52,12,6,,,210060.08
6152,,631,17,15,6,1506.63,,86997.83
6153,2025-05-29,532,21,6,9,,,164414.45
6156,2025-09-06,2071,80,15,1,,2146.04,
6158,,346,58,9,8,1932.48,157.27,349293.6
6159,2025-10-26,2544,61,8,5,937.78,,37019.37
6160,2025-10-30,1238,51,11,4,1468.03,,226060.94
6161,2026-10-01,1646,40,8,9,1695.51,,
6163,,762,36,10,1,603.35,,78120.23
6164,2025-03-05,1528,47,10,10,,60.53,73466.33
6165,2025-12-31,1325,9,7,5,,38.14,37530.67
6167,2025-10-29,1245,27,15,7,1732.33,,290382.61
6168,2025-10-04,2023,26,5,11,384.04,90.25,
6169,,2038,16,5,9,950.35,89.51,148083.45
6171,2025-08-09,1973,35,12,8,,201.05,
6173,2025-03-02,717,10,14,9,,,27763.9
6174,2025-12-08,1570,30,4,7,1710.72,,227370.4
6176,2025-01-22,211,9,6,12,355.05,35.88,
6177,2025-06-13,435,41,1,5,,934.82,57861.2
6178,2025-12-23,1052,47,15,8,478.08,,12807.35
6179,,1568,112,6,7,822.48,125.59,98292.02
6180,2025-05-08,2211,68,15,2,1279.26,,61078.89
6181,2025-08-14,1609,57,12,9,,357.7,68089.36
6182,2025-04-17,2471,61,13,2,347.42,24.78,
6183,2025-10-01,894,29,11,3,895.85,,178323.46
6184,,348,37,5,5,,30.6,43954.51
6185,2025-01-09,458,10,3,8,1931.1,,251615.99
6189,2025-11-22,715,10,14,6,786.11,,103471.24
6194,2025-01-21,2473,1,15,2,,,191335.69
6195,2025-11-06,1968,12,3,1,506.12,42.86,
6196,2025-05-31,264,9,3,4,54.12,7.71,
6197,,159,53,15,9,305.18,64.97,17342.36
6198,2025-10-01,1021,65,1,3,1841.33,,228443.31
6199,2025-02-09,1302,45,2,9,,446.18,320597.38
6201,2025-03-27,2237,6,4,9,,97.67,
6204,2025-07-13,1849,41,10,1,,60.04,
6207,2025-08-24,371,41,4,10,1197.5,260.24,
6209,2025-03-07,772,5,1,7,,173.52,87150.79
6210,2025-12-31,1805,42,13,11,444.48,48.62,
6211,2025-01-27,2619,14,14,1,320.64,63.07,
6212,2025-08-17,2796,71,14,11,673.17,,39246.58
6214,2025-02-15,147,72,10,9,180.3,9.37,
6218,,2911,72,4,12,1765.71,262.84,
6223,2025-07-14,1525,14,7,11,749.55,84.69,
6224,,1802,17,4,9,,160.7,81513.17
6226,2025-04-06,830,30,11,8,,145.12,139975.55
6227,2025-02-14,2433,27,9,8,,209.31,194515.16
6229,2025-11-21,2781,41,14,5,,,194401.1
6231,2025-01-02,182,45,2,8,1706.44,,130860.36
6233,2025-01-18,1233,75,3,3,408.94,,66828.64
6242,,2907,35,10,2,,,83886.34
6243,2026-02-06,1645,2,5,10,,12.18,15087.88
6244,2025-11-24,2361,61,7,9,,181.07,231304.97
6247,2025-11-23,176,10,6,11,1020.26,,96054.69
6249,2025-12-03,1912,39,15,4,1331.71,319.2,
6251,2025-03-17,1142,16,5,4,1201.29,,160920.36
6252,2025-12-11,542,27,14,11,535.56,,
6253,,122,79,2,5,,373.64,327279.69
6254,2025-05-21,1851,21,15,2,583.95,72.08,
6255,2025-01-20,2179,67,11,12,390.68,,
6261,2026-02-01,147,76,15,3,966.04,1527.15,
6262,2025-03-13,210,67,2,6,,,79482.54
6264,2025-12-13,1686,22,14,12,1218.07,71.79,
6268,2026-01-22,448,14,1,7,1680.53,,250169.76
6273,2025-09-12,867,12,3,8,1494.25,103.08,
6274,2025-07-31,369,27,15,12,1065.23,,103340.21
6275,2025-08-17,2099,37,4,6,635.4,,
6276,2025-06-05,245,39,8,3,,406.73,327421.5
6277,,1022,59,5,11,149.24,25.57,14762.21
6278,2025-03-23,1797,39,1,7,190.15,33.04,
6281,2025-08-19,1455,2,3,6,,20.92,70427.81
6282,2025-08-21,926,53,6,1,,317.2,199938.12
6285,2025-02-20,761,25,8,7,444.95,,59998.14
6288,,1873,30,12,7,,,155410.72
6292,2025-03-22,2399,13,5,7,467.71,,17192.68
6293,2025-11-07,2193,59,10,7,220.43,,8164.23
6294,2025-07-01,1580,5,11,4,1009.67,,70260.89
6295,2025-05-04,1594,54,5,4,,312.85,158409.63
6297,2025-12-31,2939,34,10,12,1777.96,1961.78,
6298,2025-03-26,447,29,7,2,189.65,,
6299,2026-02-08,1969,61,12,9,789.41,,149119.61
6300,2025-01-11,2128,30,13,3,1615.2,2151.45,
6305,2025-08-19,1933,51,15,3,291.87,,27174.24
6307,2025-05-17,497,18,8,4,,739.41,37897.82
6308,,1854,10,1,8,1498.53,204.68,190222.41
6309,2025-12-01,2279,79,7,9,,79.83,100702.23
6312,2025-03-03,270,65,3,9,1382.82,,36531.55
6313,2025-12-13,2507,40,7,5,1563.65,309.97,
6315,2025-03-30,2805,7,4,8,,,27123.71
6316,,2008,74,10,2,488.8,51.91,20087.52
6317,2025-10-11,1938,42,1,6,1235.71,,209654.55
6318,,1820,60,5,8,1820.14,333.53,171637.45
6320,2025-06-15,1019,46,13,7,521.9,,40848.88
6321,2026-01-16,1815,42,5,1,59.23,,3548.92
6322,2025-06-28,2550,43,13,9,,133.59,168835.53
6323,2025-06-22,677,50,1,8,704.68,136.73,
6325,2026-02-19,2087,29,15,3,1013.03,,196376.1
6328,2025-10-01,787,70,13,11,1328.98,275.19,
6330,,475,14,14,11,864.54,,88599.37
6331,,377,69,8,6,1174.3,148.88,59538.77
6334,2025-03-14,1731,22,5,1,,32.25,18935.55
6335,2025-03-08,1020,59,13,11,,34.26,28284.26
6336,2025-05-08,2874,60,8,6,204.86,44.05,
6341,2026-01-17,1381,38,13,11,,216.76,45777.84
6344,,359,38,6,11,,66.04,
6345,2025-11-13,116,5,8,4,1446.59,275.17,
6346,2025-06-05,258,58,3,7,177.6,,
6347,,2915,38,4,8,609.87,,89759.75
6348,,1785,65,8,6,592.02,59.13,102087.75
6351,2025-09-20,130,22,10,3,1988.94,295.86,
6352,,1113,49,15,6,793.7,172.14,50943.06
6353,2025-05-03,1299,43,12,9,1387.81,,44919.93
6355,2025-09-20,201,10,13,4,1198.08,,202559.75
6360,2025-12-18,2395,77,14,2,,199.23,175347.84
6362,2025-10-19,580,64,15,4,286.11,,
6366,2025-12-07,1102,11,1,12,1113.17,108.92,
6367,2025-10-04,1158,10,6,4,890.22,,172624.54
6369,2025-01-07,2078,28,6,10,959.41,108.8,
6371,2025-09-18,771,14,3,12,896.02,,118699.33
6372,2025-02-24,1499,44,11,9,1964.15,167.95,
6374,2026-01-26,377,38,7,8,203.15,44.39,
6375,2025-10-26,2507,59,9,2,1149.94,285.04,
6377,2025-03-22,115,41,12,11,,47.93,25512.32
6379,2025-06-12,2128,12,15,8,1924.83,351.78,
6380,,1601,20,5,4,1090.59,228.81,56805.96
6382,2025-06-03,70,57,2,12,,28.89,
6384,2025-01-19,21,37,7,2,955.08,141.33,
6386,2026-01-10,500,11,6,5,61.2,5.86,
6389,,1369,23,8,7,,183.41,
6391,2026-05-01,2302,43,8,1,1582.25,,189600.23
6392,2025-07-16,1524,65,12,5,240.36,,23776.76
6394,,2729,16,2,12,138.06,29.35,13617.37
6398,2025-05-05,669,45,1,2,,,
6401,2025-02-19,2943,33,10,1,,132.56,92826.63
6402,2025-11-14,567,57,9,2,684.46,,68401.09
6403,2025-10-28,2644,77,14,4,,274.43,306763.96
6405,2025-09-22,1239,6,4,5,,,85243.6
6410,,1801,38,11,9,,343.78,253548.91
6412,2025-10-02,346,39,2,4,,235.43,99460.79
6414,2025-10-20,1561,1,7,7,1497.23,330.59,
6415,2025-08-19,871,28,6,8,,196.62,79614.61
6419,2026-02-18,574,78,10,8,1418.85,133.68,
6421,2025-03-15,3540,5,4,1,945.34,51.74,
6423,2025-10-16,316,70,11,6,,159.39,74694.57
6427,,1827,22,6,10,1538.93,337.79,201699.65
6429,2025-12-25,2460,8,2,11,713.32,,120956.59
6430,2025-11-10,1129,61,6,8,,325.47,252749.78
6432,,1026,5,6,6,,6.26,14455.31
6433,,1377,40,11,9,1418.79,,220581.01
6437,2025-01-07,2048,31,3,5,1455.06,,250617.45
6439,2025-01-03,2909,32,14,6,1551.32,,119414.24
6443,2026-01-26,327,40,5,3,,289.66,39327.34
6446,,2622,8,8,3,454.71,,59551.12
6447,2025-11-07,2573,31,1,1,,,193525.12
6448,2025-01-20,87,64,5,10,442.51,,54188.55
6452,,1158,68,2,8,,,39680.41
6453,2025-01-26,594,79,2,3,,57.85,13326.95
6455,2025-04-04,1180,35,9,4,685.04,,
6456,2025-05-21,377,26,13,1,,,9003.77
6457,2025-07-13,1309,10,7,4,,36.54,
6461,2025-05-31,1742,41,2,2,1582.69,,42255.99
6464,2025-01-06,1854,3,10,2,,234.0,101249.3
6465,2025-11-02,1048,2,7,1,1126.87,,41803.59
6469,2025-12-04,1551,61,15,5,1120.95,,27316.67
6473,2025-09-25,2747,22,12,1,337.77,24.54,
6476,2026-02-19,1303,22,9,6,1280.14,,239150.15
6477,2025-01-01,1688,53,4,5,1182.98,,97298.56
6478,2025-10-18,1473,21,13,5,,72.92,49506.72
6479,2025-03-27,1398,3,7,8,,,179644.68
6480,2025-03-11,3799,64,12,9,,,293449.39
6482,2025-06-28,976,38,11,7,,195.58,121356.82
6484,,1588,19,7,7,1820.93,321.29,208705.96
6488,2026-08-02,1913,57,1,2,,96.96,
6490,2025-10-14,2283,76,2,2,,178.95,186681.91
6493,2025-05-04,1907,41,11,2,,,313901.36
6494,2025-10-09,973,56,5,10,870.55,,105440.83
6497,2025-07-16,1789,64,1,10,1811.43,213.14,
6499,2025-01-06,1781,76,2,2,,226.59,88893.56
6500,2025-09-24,1674,42,6,11,1009.68,,87962.16
6502,2025-07-27,2796,36,13,3,,50.25,
6503,2026-01-01,615,80,11,5,511.41,35.39,
6506,2025-11-30,1531,79,8,7,,49.42,53632.79
6507,2025-10-12,1857,74,10,1,,,210397.65
6508,2025-06-25,112,19,1,12,,51.42,39842.49
6509,2025-03-25,2252,79,6,7,,111.44,39360.7
6510,2025-02-28,1572,17,12,5,,83.24,41399.52
6512,2025-12-25,365,23,15,6,1337.83,118.28,
6513,2025-11-22,1680,4,8,9,626.38,,114457.52
6515,2025-06-01,2448,46,2,1,,140.99,
6516,2025-09-21,2897,26,6,2,,141.85,155047.98
6519,2025-06-11,1940,80,4,3,,196.39,148132.45
6520,2025-06-26,2341,47,15,11,,13.94,35625.24
6522,2025-09-22,100,28,9,8,1512.17,,195963.19
6525,2025-06-25,1556,77,3,4,1753.28,,272565.7
6526,2025-05-26,2697,53,2,3,,134.09,96704.63
6528,2025-06-11,1455,53,14,6,,79.95,7785.54
6529,2025-02-20,2967,30,9,1,,52.8,52281.83
6532,2026-02-16,2346,15,14,12,,16.24,
6536,2025-04-09,763,76,5,1,57.32,,9449.12
6539,2025-04-06,2821,60,13,12,,186.44,204327.63
6540,2026-01-13,1212,4,10,3,1172.53,137.34,
6544,2025-10-19,1299,47,8,2,1451.42,,60507.02
6545,2025-12-06,2502,50,13,2,1071.25,124.35,
6547,2025-05-13,935,77,13,2,,94.17,87744.85
6549,2025-12-10,2007,67,13,6,,,96076.87
6551,2025-04-14,725,78,12,4,,216.22,45275.35
6557,2025-01-30,1852,61,6,11,753.42,,
6559,,1699,74,3,1,1497.32,361.15,204870.29
6560,2025-05-22,762,52,6,3,930.11,229.47,
6562,2025-06-26,1645,1,1,9,,46.0,159696.58
6564,2025-11-10,303,74,8,1,1613.11,,97705.52
6565,,2437,35,10,1,1475.32,81.52,166297.45
6567,2025-08-05,142,35,12,9,-891.98,,159249.05
6571,,2690,19,14,1,567.31,,28579.5
6573,,64,30,8,4,246.06,,42442.47
6574,,1474,77,13,2,713.23,86.38,73232.13
6575,2025-07-03,182,35,7,10,,393.95,173799.04
6578,,825,69,11,1,780.06,152.01,
6580,2025-07-02,174,63,9,12,,,
6582,2025-03-26,2196,25,1,3,581.91,69.88,
6584,2025-11-26,777,40,11,10,981.55,58.31,
6585,,1512,55,5,11,1951.79,119.79,308214.94
6586,,1281,19,5,4,453.72,72.36,89187.81
